,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,_type
10,GO_Biological_Process_2018,brain development (GO:0007420),7/119,0.00015248885377686357,0.0169678506384437,0,0,6.654054054054054,58.47861543882593,DMRTA2;TBR1;SHANK3;GRHL2;MDGA1;GRIN2D;SHANK1,Hyper
11,GO_Biological_Process_2018,regulation of dendritic spine development (GO:0060998),4/31,0.0002114289936615996,0.0215657573534831,0,0,15.587864460204884,131.89860661161714,PTPRS;SIPA1L1;SHANK3;SHANK1,Hyper
12,GO_Biological_Process_2018,synapse assembly (GO:0007416),5/63,0.0003464405610118901,0.0318222289109297,0,0,9.10473907431311,72.54473357874924,KIRREL3;SDK1;NRXN2;SHANK3;SHANK1,Hyper
13,GO_Biological_Process_2018,embryonic cranial skeleton morphogenesis (GO:0048701),3/15,0.00036397974244527535,0.0318222289109297,0,0,26.185185185185187,207.3450936133645,TFAP2A;IRX5;FGFR2,Hyper
14,GO_Biological_Process_2018,skeletal system development (GO:0001501),7/146,0.0005313758651413389,0.0433602705955332,0,0,5.354190161384406,40.37081303434778,EXTL1;GNAS;COL9A2;PTH1R;FGFR2;COL19A1;FGFR1,Hyper
15,GO_Biological_Process_2018,sensory perception of mechanical stimulus (GO:0050954),5/78,0.0009266945513721304,0.0693444454692984,0,0,7.228408175225258,50.48238262557707,TFAP2A;SPTBN4;USH1G;MYH14;TSPEAR,Hyper
16,GO_Biological_Process_2018,phospholipid translocation (GO:0045332),3/21,0.0010197712569014,0.0693444454692984,0,0,17.451499118165785,120.2090137030008,ATP8B1;ABCA4;ABCA7,Hyper
17,GO_Biological_Process_2018,embryonic skeletal system morphogenesis (GO:0048704),3/21,0.0010197712569014,0.0693444454692984,0,0,17.451499118165785,120.2090137030008,TFAP2A;IRX5;FGFR2,Hyper
18,GO_Biological_Process_2018,sensory perception of sound (GO:0007605),5/81,0.0010989745290445,0.0707970959763414,0,0,6.942020827469744,47.2986104563513,TFAP2A;SPTBN4;USH1G;MYH14;TSPEAR,Hyper
19,GO_Biological_Process_2018,lipid translocation (GO:0034204),3/22,0.0011724854843877,0.0713520187022514,0,0,16.53216374269006,111.56944690401058,ATP8B1;ABCA4;ABCA7,Hyper
20,GO_Biological_Process_2018,embryonic camera-type eye morphogenesis (GO:0048596),2/6,0.0013407650573135,0.0713520187022514,0,0,52.11578947368421,344.72066545949065,TFAP2A;TBX2,Hyper
21,GO_Biological_Process_2018,vocal learning (GO:0042297),2/6,0.0013407650573135,0.0713520187022514,0,0,52.11578947368421,344.72066545949065,NRXN2;SHANK3,Hyper
22,GO_Biological_Process_2018,imitative learning (GO:0098596),2/6,0.0013407650573135,0.0713520187022514,0,0,52.11578947368421,344.72066545949065,NRXN2;SHANK3,Hyper
23,GO_Biological_Process_2018,embryonic organ development (GO:0048568),4/53,0.0016695126048422,0.0761010419242874,0,0,8.579678679982631,54.86896313312168,PDGFA;ZFPM1;FGFR2;TBX2,Hyper
24,GO_Biological_Process_2018,regulation of neuron apoptotic process (GO:0043523),5/89,0.001674002619131,0.0761010419242874,0,0,6.278329513623631,40.13445837457119,TFAP2A;UNC5B;KCNB1;TRIM2;AGAP2,Hyper
25,GO_Biological_Process_2018,modulation of excitatory postsynaptic potential (GO:0098815),3/25,0.0017144693802892,0.0761010419242874,0,0,14.275613275613276,90.91640797806078,SHANK3;CBLN1;SHANK1,Hyper
26,GO_Biological_Process_2018,action potential (GO:0001508),4/54,0.0017897040689315,0.0761010419242874,0,0,8.407659574468084,53.18437418678814,KCNB1;CACNA1B;MYH14;SCN5A,Hyper
27,GO_Biological_Process_2018,regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372),2/7,0.0018652216157913,0.0761010419242874,0,0,41.69052631578948,261.9989181630727,KCNA5;SCN5A,Hyper
28,GO_Biological_Process_2018,SA node cell action potential (GO:0086015),2/7,0.0018652216157913,0.0761010419242874,0,0,41.69052631578948,261.9989181630727,KCNA5;SCN5A,Hyper
29,GO_Biological_Process_2018,negative regulation of glycoprotein biosynthetic process (GO:0010561),2/7,0.0018652216157913,0.0761010419242874,0,0,41.69052631578948,261.9989181630727,ABCA7;JAK3,Hyper
30,GO_Biological_Process_2018,excitatory synapse assembly (GO:1904861),2/8,0.0024712737187823,0.0945262197434251,0,0,34.74035087719298,208.54707620838732,SHANK3;SHANK1,Hyper
31,GO_Biological_Process_2018,atrial cardiac muscle cell to AV node cell signaling (GO:0086026),2/8,0.0024712737187823,0.0945262197434251,0,0,34.74035087719298,208.54707620838732,KCNA5;SCN5A,Hyper
32,GO_Biological_Process_2018,regulation of Rac protein signal transduction (GO:0035020),2/9,0.0031573228756932,0.1062622869626905,0,0,29.77593984962406,171.45077880337263,AUTS2;STMN3,Hyper
33,GO_Biological_Process_2018,regulation of organ morphogenesis (GO:2000027),2/9,0.0031573228756932,0.1062622869626905,0,0,29.77593984962406,171.45077880337263,SHH;FGFR2,Hyper
34,GO_Biological_Process_2018,endothelial cell chemotaxis (GO:0035767),2/9,0.0031573228756932,0.1062622869626905,0,0,29.77593984962406,171.45077880337263,EGR3;PLEKHG5,Hyper
35,GO_Biological_Process_2018,cytoskeletal anchoring at plasma membrane (GO:0007016),2/9,0.0031573228756932,0.1062622869626905,0,0,29.77593984962406,171.45077880337263,SPTBN4;SHANK1,Hyper
36,GO_Biological_Process_2018,skeletal system morphogenesis (GO:0048705),3/31,0.0032121769751793,0.1062622869626905,0,0,11.21315192743764,64.37253419547274,TFAP2A;FGFR2;FGFR1,Hyper
37,GO_Biological_Process_2018,positive regulation of nucleic acid-templated transcription (GO:1903508),12/502,0.0034452227749491,0.1109724388562569,0,0,2.628299319727891,14.904472287382834,TFAP2A;EGR1;FOXC1;SHH;FZD2;LHX2;FZD7;NFATC2;ESRRG;PAX6;IRF6;FOS,Hyper
38,GO_Biological_Process_2018,positive regulation of signal transduction (GO:0009967),7/206,0.0038246142429323,0.1121076330962617,0,0,3.72845307619177,20.753679664411155,SHH;CRADD;CTBP2;GRB10;SHANK3;FGFR2;SHANK1,Hyper
39,GO_Biological_Process_2018,regulation of phospholipase activity (GO:0010517),2/10,0.0039217934775002,0.1121076330962617,0,0,26.05263157894737,144.3630038931358,FGFR2;FGFR1,Hyper
40,GO_Biological_Process_2018,positive regulation of lipase activity (GO:0060193),2/10,0.0039217934775002,0.1121076330962617,0,0,26.05263157894737,144.3630038931358,FGFR2;FGFR1,Hyper
41,GO_Biological_Process_2018,protein localization to synapse (GO:0035418),2/10,0.0039217934775002,0.1121076330962617,0,0,26.05263157894737,144.3630038931358,NRXN2;SHANK1,Hyper
42,GO_Biological_Process_2018,positive regulation of synaptic transmission (GO:0050806),4/67,0.0039384217509307,0.1121076330962617,0,0,6.668355285376562,36.92251788494352,SHANK3;SLC8A2;SHANK1;GRIN2D,Hyper
43,GO_Biological_Process_2018,bone development (GO:0060348),3/34,0.0041871092790408,0.1138893723899109,0,0,10.12647209421403,55.449975825484685,TFAP2A;GNAS;FGFR2,Hyper
44,GO_Biological_Process_2018,embryonic limb morphogenesis (GO:0030326),3/34,0.0041871092790408,0.1138893723899109,0,0,10.12647209421403,55.449975825484685,TFAP2A;SHH;TBX2,Hyper
45,GO_Biological_Process_2018,protein localization to membrane (GO:0072657),6/160,0.0045307161186169,0.1205564462866763,0,0,4.116883116883117,22.21830467640491,SPTBN4;EHD2;KCNB1;NRXN2;SHANK3;TNFRSF1A,Hyper
46,GO_Biological_Process_2018,calcineurin-NFAT signaling cascade (GO:0033173),2/11,0.004763132509039,0.1214598789804948,0,0,23.15672514619883,123.8155297589136,NFATC2;NFATC4,Hyper
47,GO_Biological_Process_2018,brain morphogenesis (GO:0048854),2/11,0.004763132509039,0.1214598789804948,0,0,23.15672514619883,123.8155297589136,SHANK3;SHANK1,Hyper
48,GO_Biological_Process_2018,neuron projection morphogenesis (GO:0048812),6/163,0.0049561958704058,0.1238037499056482,0,0,4.037600164372304,21.428015640292223,SPTBN4;IMPACT;LRFN1;SHANK3;FGFR2;SHANK1,Hyper
49,GO_Biological_Process_2018,MAPK cascade (GO:0000165),8/278,0.0055416892580691,0.1300980488488245,0,0,3.1462157809983897,16.346025356132927,FGF17;SPTBN4;PDGFA;SHANK3;JAK3;FGFR2;GRIN2D;FGFR1,Hyper
50,GO_Biological_Process_2018,"regulation of transcription, DNA-templated (GO:0006355)",26/1598,0.0056079694554414,0.1300980488488245,0,0,1.8169471780250772,9.418266662130796,BARHL1;FOXC1;CTBP2;NPAS1;RPS6KA4;SHH;HSF4;HMG20B;APBB2;TFAP2A;EGR1;NKX6-2;FZD2;ATP8B1;CDKN2A;FZD7;NFATC2;ESRRG;PAX6;FOS;FOXP4;GRHL2;TBX2;LHX2;SP5;IRF6,Hyper
51,GO_Biological_Process_2018,regulation of mesenchymal cell proliferation (GO:0010464),2/12,0.0056798092691881,0.1300980488488245,0,0,20.84,107.7602561296154,PDGFA;FGFR2,Hyper
52,GO_Biological_Process_2018,calcineurin-mediated signaling (GO:0097720),2/12,0.0056798092691881,0.1300980488488245,0,0,20.84,107.7602561296154,NFATC2;NFATC4,Hyper
53,GO_Biological_Process_2018,positive regulation of neuron death (GO:1901216),3/38,0.005739619802154,0.1300980488488245,0,0,8.96734693877551,46.27475914026221,TFAP2A;EGR1;FOS,Hyper
54,GO_Biological_Process_2018,axonogenesis (GO:0007409),7/223,0.005867316266916,0.130574456558276,0,0,3.432032032032032,17.635009057298213,SPTBN4;SHH;AUTS2;LRFN1;GRB10;SHANK3;FGFR2,Hyper
55,GO_Biological_Process_2018,hemopoiesis (GO:0030097),4/76,0.0061675591168245,0.133843699513158,0,0,5.832151300236407,29.67662267345136,KIRREL3;BMI1;ZFPM1;FGFR2,Hyper
56,GO_Biological_Process_2018,regulation of cell differentiation (GO:0045595),5/121,0.0062732776810208,0.133843699513158,0,0,4.539000553199336,23.01934297293641,TFAP2A;TIAM1;SHH;FGFR2;FGFR1,Hyper
57,GO_Biological_Process_2018,neuron migration (GO:0001764),3/40,0.0066286336206694,0.133843699513158,0,0,8.481767481767482,42.54757017165304,AUTS2;MDGA1;FGFR1,Hyper
58,GO_Biological_Process_2018,positive regulation of cardiac muscle cell proliferation (GO:0060045),2/13,0.0066703150901165,0.133843699513158,0,0,18.944497607655503,94.91360354532198,FGFR2;TBX2,Hyper
59,GO_Biological_Process_2018,atrial cardiac muscle cell action potential (GO:0086014),2/13,0.0066703150901165,0.133843699513158,0,0,18.944497607655503,94.91360354532198,KCNA5;SCN5A,Hyper
60,GO_Biological_Process_2018,neuron fate commitment (GO:0048663),2/13,0.0066703150901165,0.133843699513158,0,0,18.944497607655503,94.91360354532198,SHH;PAX6,Hyper
61,GO_Biological_Process_2018,chemical synaptic transmission (GO:0007268),8/289,0.00694735982447,0.1371543294379257,0,0,3.02135231316726,15.01428876667055,GRM5;CACNA1B;NRXN2;APBA1;DLGAP2;KCNK3;GRIN2D;CBLN1,Hyper
62,GO_Biological_Process_2018,odontogenesis (GO:0042476),3/41,0.0071020985285355,0.1379836285544047,0,0,8.258145363408522,40.85605909806228,FOXC1;SCN5A;FGFR2,Hyper
63,GO_Biological_Process_2018,neuromuscular process controlling balance (GO:0050885),2/14,0.007733163058087,0.1478967434859148,0,0,17.364912280701756,84.4323243339294,USH1G;SHANK1,Hyper
64,GO_Biological_Process_2018,generation of neurons (GO:0048699),5/130,0.0084335590331036,0.1588104039464433,0,0,4.210267379679144,20.10628516520384,FZD2;AUTS2;FZD7;MDGA1;FGFR1,Hyper
65,GO_Biological_Process_2018,"regulation of synaptic transmission, glutamatergic (GO:0051966)",3/45,0.0091933971244672,0.1704957284901202,0,0,7.470143613000756,35.02951852087303,GRM5;SHANK3;SHANK1,Hyper
66,GO_Biological_Process_2018,postsynaptic membrane organization (GO:0001941),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,NRXN2;SHANK3,Hyper
67,GO_Biological_Process_2018,bone morphogenesis (GO:0060349),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,TFAP2A;FGFR2,Hyper
68,GO_Biological_Process_2018,positive regulation of cardiac muscle tissue growth (GO:0055023),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,FGFR2;TBX2,Hyper
69,GO_Biological_Process_2018,embryonic digit morphogenesis (GO:0042733),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,SHH;TBX2,Hyper
70,GO_Biological_Process_2018,odontogenesis of dentin-containing tooth (GO:0042475),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,FOXC1;SCN5A,Hyper
71,GO_Biological_Process_2018,dendritic spine morphogenesis (GO:0060997),2/16,0.010070044927691,0.1711907637707475,0,0,14.882706766917291,68.4335150764336,SHANK3;SHANK1,Hyper
72,GO_Biological_Process_2018,cellular response to mechanical stimulus (GO:0071260),3/48,0.0109736896946924,0.1839972080315561,0,0,6.971075837742505,31.455269832489776,CRADD;PDE2A;TNFRSF1A,Hyper
73,GO_Biological_Process_2018,ureteric bud development (GO:0001657),2/17,0.0113412113319691,0.185088568937736,0,0,13.88982456140351,62.21686015524693,FOXC1;FGFR2,Hyper
74,GO_Biological_Process_2018,mesonephric tubule development (GO:0072164),2/17,0.0113412113319691,0.185088568937736,0,0,13.88982456140351,62.21686015524693,FOXC1;FGFR2,Hyper
75,GO_Biological_Process_2018,regulation of cell proliferation (GO:0042127),14/740,0.012287356216771,0.193146180049245,0,0,2.0672609651159197,9.094262385192788,TFAP2A;CTBP2;CDKN2A;PDGFA;TNFRSF1A;TBX2;TIAM1;NUAK1;SHH;SPEG;IRF6;JAK3;FGFR2;FGFR1,Hyper
76,GO_Biological_Process_2018,regulation of cardiac muscle cell proliferation (GO:0060043),2/18,0.0126789843555257,0.193146180049245,0,0,13.021052631578948,56.87347648999936,FGFR2;TBX2,Hyper
77,GO_Biological_Process_2018,regulation of cholesterol efflux (GO:0010874),2/18,0.0126789843555257,0.193146180049245,0,0,13.021052631578948,56.87347648999936,SHH;ABCA7,Hyper
78,GO_Biological_Process_2018,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",2/18,0.0126789843555257,0.193146180049245,0,0,13.021052631578948,56.87347648999936,SHANK3;SHANK1,Hyper
79,GO_Biological_Process_2018,regulation of cardiac muscle cell membrane repolarization (GO:0099623),2/18,0.0126789843555257,0.193146180049245,0,0,13.021052631578948,56.87347648999936,KCNA5;SCN5A,Hyper
80,GO_Biological_Process_2018,cellular response to fibroblast growth factor stimulus (GO:0044344),4/94,0.0128388342921969,0.193146180049245,0,0,4.661465721040189,20.30199202443426,FGF17;EGR3;FGFR2;FGFR1,Hyper
81,GO_Biological_Process_2018,peptidyl-tyrosine modification (GO:0018212),3/51,0.0129395316699657,0.193146180049245,0,0,6.534391534391534,28.408059290989755,JAK3;FGFR2;FGFR1,Hyper
82,GO_Biological_Process_2018,epithelial cell differentiation (GO:0030855),4/96,0.0137820154097268,0.2004226249285393,0,0,4.559666975023127,19.53539509268129,FZD7;IRF6;GRHL2;FGFR2,Hyper
83,GO_Biological_Process_2018,positive regulation of excitatory postsynaptic potential (GO:2000463),2/19,0.0140819818168744,0.2004226249285393,0,0,12.254489164086689,52.23916167979874,SHANK3;SHANK1,Hyper
84,GO_Biological_Process_2018,positive regulation of phospholipase activity (GO:0010518),2/19,0.0140819818168744,0.2004226249285393,0,0,12.254489164086689,52.23916167979874,FGFR2;FGFR1,Hyper
85,GO_Biological_Process_2018,regulation of catenin import into nucleus (GO:0035412),2/19,0.0140819818168744,0.2004226249285393,0,0,12.254489164086689,52.23916167979874,FZD7;DACT3,Hyper
86,GO_Biological_Process_2018,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),3/53,0.0143545663373826,0.2019538988155898,0,0,6.272380952380952,26.618022608917236,UNC5B;PDGFA;FGFR1,Hyper
87,GO_Biological_Process_2018,histone modification (GO:0016570),4/98,0.0147681326965596,0.2054113002339663,0,0,4.462200090538706,18.809438932293663,RPS6KA4;HLCS;KANSL3;UBE2U,Hyper
88,GO_Biological_Process_2018,positive regulation of dendritic spine development (GO:0060999),2/20,0.0155488416827921,0.2091404639531605,0,0,11.57309941520468,48.18771411798436,SHANK3;SHANK1,Hyper
89,GO_Biological_Process_2018,negative regulation of actin filament bundle assembly (GO:0032232),2/20,0.0155488416827921,0.2091404639531605,0,0,11.57309941520468,48.18771411798436,SHANK3;SHANK1,Hyper
90,GO_Biological_Process_2018,inositol phosphate-mediated signaling (GO:0048016),2/20,0.0155488416827921,0.2091404639531605,0,0,11.57309941520468,48.18771411798436,NFATC2;NFATC4,Hyper
91,GO_Biological_Process_2018,cellular response to metal ion (GO:0071248),4/100,0.0157977826439019,0.2101791951753905,0,0,4.368794326241135,18.12125945871902,TFAP2A;SCN5A;FOS;AQP2,Hyper
92,GO_Biological_Process_2018,chordate embryonic development (GO:0043009),3/56,0.0166354226846485,0.218943627591503,0,0,5.916442048517521,24.235053930589803,GRHL2;FGFR2;FGFR1,Hyper
93,GO_Biological_Process_2018,establishment of protein localization to vacuole (GO:0072666),2/21,0.0170782218264285,0.2223802501654095,0,0,10.96343490304709,44.62064508981883,VPS13C;VTI1A,Hyper
94,GO_Biological_Process_2018,phospholipid transport (GO:0015914),3/58,0.0182622149942279,0.2308142516708313,0,0,5.7007215007215,22.81953842659566,ATP8B1;ABCA4;ABCA7,Hyper
95,GO_Biological_Process_2018,post-Golgi vesicle-mediated transport (GO:0006892),3/58,0.0182622149942279,0.2308142516708313,0,0,5.7007215007215,22.81953842659566,VPS13C;VTI1A;AP3B2,Hyper
96,GO_Biological_Process_2018,negative regulation of protein import into nucleus (GO:0042308),2/22,0.0186687997674937,0.2308142516708313,0,0,10.414736842105263,41.46004266439194,PDE2A;DACT3,Hyper
97,GO_Biological_Process_2018,outflow tract septum morphogenesis (GO:0003148),2/22,0.0186687997674937,0.2308142516708313,0,0,10.414736842105263,41.46004266439194,FGFR2;TBX2,Hyper
98,GO_Biological_Process_2018,inner ear morphogenesis (GO:0042472),2/22,0.0186687997674937,0.2308142516708313,0,0,10.414736842105263,41.46004266439194,TFAP2A;FGFR2,Hyper
99,GO_Biological_Process_2018,renal system development (GO:0072001),3/59,0.0191076060083028,0.2338770975416272,0,0,5.598639455782313,22.15756071265683,TFAP2A;SHH;FOXC1,Hyper
100,GO_Biological_Process_2018,positive regulation of epithelial cell proliferation (GO:0050679),4/107,0.0197522031079234,0.2386080314348334,0,0,4.070439991737245,15.97440203671822,EGR3;FZD7;SCN5A;FGFR2,Hyper
101,GO_Biological_Process_2018,neuronal action potential (GO:0019228),2/23,0.0203192724181344,0.2386080314348334,0,0,9.918295739348371,38.64351967844608,MYH14;SCN5A,Hyper
102,GO_Biological_Process_2018,regulation of dendritic spine morphogenesis (GO:0061001),2/23,0.0203192724181344,0.2386080314348334,0,0,9.918295739348371,38.64351967844608,SIPA1L1;SHANK3,Hyper
103,GO_Biological_Process_2018,protein K48-linked deubiquitination (GO:0071108),2/23,0.0203192724181344,0.2386080314348334,0,0,9.918295739348371,38.64351967844608,USP27X;OTUD7A,Hyper
104,GO_Biological_Process_2018,negative regulation of transcription from RNA polymerase II promoter (GO:0000122),11/565,0.0208635567662297,0.2386080314348334,0,0,2.1121527015976227,8.173505741828786,TFAP2A;IMPACT;FOXC1;SHH;NFIX;PDE2A;BMI1;ZFPM1;FGFR2;NFATC4;TBX2,Hyper
105,GO_Biological_Process_2018,regulation of Wnt signaling pathway (GO:0030111),4/109,0.0209842335242789,0.2386080314348334,0,0,3.992502532928065,15.42696553907174,TIAM1;GRB10;DACT3;FGFR2,Hyper
106,GO_Biological_Process_2018,dendritic spine organization (GO:0097061),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,SHANK3;SHANK1,Hyper
107,GO_Biological_Process_2018,negative regulation of cytoskeleton organization (GO:0051494),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,SHANK3;SHANK1,Hyper
108,GO_Biological_Process_2018,ear morphogenesis (GO:0042471),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,TFAP2A;FGFR2,Hyper
109,GO_Biological_Process_2018,regulation of actin filament bundle assembly (GO:0032231),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,SHANK3;SHANK1,Hyper
110,GO_Biological_Process_2018,cellular senescence (GO:0090398),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,CDKN2A;TBX2,Hyper
111,GO_Biological_Process_2018,regulation of AMPA receptor activity (GO:2000311),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,SHANK3;SHANK1,Hyper
112,GO_Biological_Process_2018,regulation of cellular senescence (GO:2000772),2/24,0.0220283558432485,0.2386080314348334,0,0,9.466985645933017,36.12057137527057,NUAK1;CDKN2A,Hyper
113,GO_Biological_Process_2018,kidney development (GO:0001822),3/63,0.0227030303874872,0.2437588525814417,0,0,5.224338624338625,19.77546364891541,TFAP2A;SHH;FOXC1,Hyper
114,GO_Biological_Process_2018,cellular response to vascular endothelial growth factor stimulus (GO:0035924),2/25,0.0237947850127502,0.2510760073759161,0,0,9.05491990846682,33.84990603571514,FOXC1;EGR3,Hyper
115,GO_Biological_Process_2018,respiratory tube development (GO:0030323),2/25,0.0237947850127502,0.2510760073759161,0,0,9.05491990846682,33.84990603571514,SHH;FGFR2,Hyper
116,GO_Biological_Process_2018,negative regulation of cell growth (GO:0030308),4/115,0.0249591002269634,0.2588977854051121,0,0,3.775541498945754,13.933699273303583,PTPRS;CDKN2A;DACT3;APBB2,Hyper
117,GO_Biological_Process_2018,epithelium development (GO:0060429),4/115,0.0249591002269634,0.2588977854051121,0,0,3.775541498945754,13.933699273303583,SHH;GRHL2;FGFR2;TBX2,Hyper
118,GO_Biological_Process_2018,"negative regulation of transcription, DNA-templated (GO:0045892)",14/813,0.0253772150796797,0.2610227836767063,0,0,1.871201361252127,6.874613326955722,TFAP2A;FOXC1;NFIX;NKX6-2;CTBP2;ATP8B1;CDKN2A;PDE2A;BMI1;TBX2;IMPACT;SHH;ZFPM1;FGFR2,Hyper
119,GO_Biological_Process_2018,regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893),2/26,0.0256173135597134,0.2612965983090776,0,0,8.677192982456141,31.797459537172788,FOS;NFATC4,Hyper
120,GO_Biological_Process_2018,regulation of apoptotic process (GO:0042981),14/815,0.0258429233266168,0.2614193235684222,0,0,1.86633281431918,6.822787349117887,TFAP2A;EGR3;USP27X;CRADD;PLEKHG5;FGD1;TNFRSF1A;TIAM1;SHH;PAX7;TRIM2;JAK3;FGFR2;FGFR1,Hyper
121,GO_Biological_Process_2018,protein localization to cell periphery (GO:1990778),4/117,0.0263781367360174,0.2646462243023387,0,0,3.7083411786857465,13.480635151375958,SPTBN4;EHD2;KCNB1;TNFRSF1A,Hyper
122,GO_Biological_Process_2018,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),2/27,0.027494713547781,0.2713994305039033,0,0,8.329684210526315,29.934898651307314,CRADD;TNFRSF1A,Hyper
123,GO_Biological_Process_2018,protein targeting to vacuole (GO:0006623),2/27,0.027494713547781,0.2713994305039033,0,0,8.329684210526315,29.934898651307314,VPS13C;VTI1A,Hyper
124,GO_Biological_Process_2018,anterograde trans-synaptic signaling (GO:0098916),6/240,0.0286258878224714,0.2749400676298817,0,0,2.698373311276537,9.588517918320498,GRM5;CACNA1B;NRXN2;APBA1;KCNK3;CBLN1,Hyper
125,GO_Biological_Process_2018,positive regulation of neurogenesis (GO:0050769),3/69,0.028737917100589,0.2749400676298817,0,0,4.747955747955748,16.85304875543838,IMPACT;SHANK3;FGFR1,Hyper
126,GO_Biological_Process_2018,neuron projection extension (GO:1990138),2/28,0.0294257752120216,0.2749400676298817,0,0,8.008906882591093,28.238478883955143,IMPACT;AUTS2,Hyper
127,GO_Biological_Process_2018,cardiac muscle cell action potential involved in contraction (GO:0086002),2/28,0.0294257752120216,0.2749400676298817,0,0,8.008906882591093,28.238478883955143,KCNA5;SCN5A,Hyper
128,GO_Biological_Process_2018,positive regulation of phosphate metabolic process (GO:0045937),2/28,0.0294257752120216,0.2749400676298817,0,0,8.008906882591093,28.238478883955143,FZD7;PTH1R,Hyper
