/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-C14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-C14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-C2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-C2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-D2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-E2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-F2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-G2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-H2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-I2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-J2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-K2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-L2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-M2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-N2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-O2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P1-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P1-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P13-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P13-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P14-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P14-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P2-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-1-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-1-I3-P2-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A15-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A15-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A16-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A16-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A3-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A3-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A4-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-A4-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B15-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B15-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B16-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B16-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B3-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B3-R2.fq.gz
/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B4-R1.fq.gz,/ceph/gale-1/qzeng/Pool_AMB40_mm/AMB_220407_8wk_3F_4E_1_P1-2-I3/fastq/AMB_220407_8wk_3F_4E_1_P1-2-I3-B4-R2.fq.gz
